,date,open,close,high,low,volume,code
1261,2007-02-26,-109.275,-111.364,-109.275,-112.123,15321.46,600519
1262,2007-02-27,-111.755,-118.411,-111.755,-118.652,31866.95,600519
1263,2007-03-01,-111.83,-111.83,-111.83,-114.474,44582.45,600519
1264,2007-03-02,-111.379,-110.785,-108.381,-112.16,34770.66,600519
1265,2007-03-05,-110.695,-112.957,-110.695,-113.032,21805.01,600519
1266,2007-03-06,-113.633,-109.05,-108.261,-114.384,24350.58,600519
1267,2007-03-07,-108.148,-108.028,-106.533,-109.117,26425.34,600519
1268,2007-03-08,-108.449,-108.036,-107.622,-109.801,13807.63,600519
1269,2007-03-09,-109.05,-109.117,-107.262,-109.801,16185.95,600519
1270,2007-03-12,-109.275,-109.275,-109.117,-110.154,19443.99,600519
1271,2007-03-13,-109.906,-110.32,-109.275,-112.115,19080.52,600519
1272,2007-03-14,-111.379,-112.115,-110.628,-112.656,21600.27,600519
1273,2007-03-15,-112.882,-111.063,-110.628,-112.882,20973.19,600519
1274,2007-03-16,-110.778,-110.921,-110.628,-112.806,14634.93,600519
1275,2007-03-19,-112.874,-111.093,-110.462,-113.032,25951.61,600519
1276,2007-03-20,-111.123,-113.175,-111.003,-113.295,21187.52,600519
1277,2007-03-21,-113.144,-113.633,-111.905,-115.421,28289.56,600519
1278,2007-03-22,-113.475,-113.265,-112.972,-115.135,31397.02,600519
1279,2007-03-23,-114.001,-112.889,-112.806,-114.985,30279.38,600519
1280,2007-03-26,-113.032,-113.618,-112.957,-113.858,22656.2,600519
1281,2007-03-27,-113.806,-114.542,-113.633,-115.248,37197.64,600519
1282,2007-03-28,-114.482,-114.317,-113.746,-115.887,34926.36,600519
1283,2007-03-29,-114.249,-111.852,-111.762,-114.925,49415.37,600519
1284,2007-03-30,-111.694,-113.257,-111.642,-114.234,30985.07,600519
1285,2007-04-02,-112.882,-113.715,-112.874,-115.211,28257.19,600519
1286,2007-04-03,-113.715,-112.972,-112.431,-115.053,42800.91,600519
1287,2007-04-04,-112.889,-111.123,-110.635,-112.889,40807.26,600519
1288,2007-04-05,-111.469,-112.626,-111.469,-113.092,37460.14,600519
1289,2007-04-06,-113.182,-113.633,-112.874,-114.008,27615.36,600519
1290,2007-04-09,-113.22,-112.882,-111.679,-114.459,62834.18,600519
1291,2007-04-10,-112.716,-113.34,-112.288,-113.558,63046.82,600519
1292,2007-04-11,-112.919,-113.723,-112.919,-114.459,53828.25,600519
1293,2007-04-12,-113.858,-109.996,-109.05,-114.399,76458.57,600519
1294,2007-04-13,-109.876,-106.909,-105.083,-111.379,84783.18,600519
1295,2007-04-16,-107.697,-107.825,-106.157,-108.749,37812.42,600519
1296,2007-04-17,-107.622,-110.109,-106.54,-111.379,44618.85,600519
1297,2007-04-18,-110.109,-111.687,-110.109,-112.506,48780.84,600519
1298,2007-04-19,-112.356,-114.534,-112.13,-115.586,39881.71,600519
1299,2007-04-20,-114.384,-113.205,-112.506,-114.459,41516.94,600519
1300,2007-04-23,-113.197,-112.446,-112.273,-114.384,47486.75,600519
1301,2007-04-24,-112.19,-113.272,-112.145,-114.001,39478.57,600519
1302,2007-04-25,-113.265,-112.138,-111.529,-113.933,37822.34,600519
1303,2007-04-26,-112.07,-111.123,-110.267,-112.882,33698.28,600519
1304,2007-04-27,-111.169,-113.798,-111.146,-113.918,26474.91,600519
1305,2007-04-30,-114.384,-112.566,-111.101,-114.722,43557.29,600519
1306,2007-05-08,-111.679,-111.755,-110.703,-112.483,46026.97,600519
1307,2007-05-09,-111.755,-115.135,-111.747,-116.713,151776.6,600519
1308,2007-05-14,-113.933,-113.34,-108.539,-115.0,131870.45,600519
1309,2007-05-15,-113.272,-115.939,-113.272,-115.992,71037.92,600519
1310,2007-05-16,-115.962,-113.948,-113.182,-116.112,50432.88,600519
1311,2007-05-17,-114.121,-109.861,-109.087,-114.136,95181.6,600519
1312,2007-05-18,-110.402,-110.304,-108.298,-111.379,51836.91,600519
1313,2007-05-21,-112.649,-111.657,-109.741,-113.535,41508.22,600519
1314,2007-05-22,-112.048,-113.002,-111.755,-113.49,59901.95,600519
1315,2007-05-23,-113.144,-111.401,-109.876,-113.152,40338.9,600519
1316,2007-05-24,-111.026,-109.598,-109.418,-111.649,55798.95,600519
1317,2007-05-25,-109.102,-104.324,-102.13,-109.102,83105.33,600519
1318,2007-05-28,-104.241,-101.379,-100.673,-104.256,55511.05,600519
1319,2007-05-29,-101.236,-102.198,-97.555,-102.889,42945.11,600519
1320,2007-05-30,-106.12,-107.645,-102.371,-109.275,72906.54,600519
1321,2007-06-01,-102.356,-101.281,-99.981,-102.964,69666.5,600519
1322,2007-06-04,-101.101,-104.895,-97.705,-106.495,56949.06,600519
1323,2007-06-05,-106.871,-104.564,-103.873,-112.829,52948.78,600519
1324,2007-06-06,-105.368,-104.985,-102.363,-107.6,31384.34,600519
1325,2007-06-07,-104.978,-104.872,-103.49,-105.984,53370.84,600519
1326,2007-06-08,-104.024,-103.933,-103.498,-105.368,35819.08,600519
1327,2007-06-11,-103.415,-95.902,-95.902,-103.896,54095.46,600519
1328,2007-06-12,-94.106,-93.776,-92.22,-97.81,44190.28,600519
1329,2007-06-13,-94.482,-94.196,-91.507,-95.601,38683.78,600519
1330,2007-06-14,-95.0,-90.222,-86.585,-95.383,34881.1,600519
1331,2007-06-15,-91.116,-89.681,-89.44,-91.244,14897.86,600519
1332,2007-06-18,-89.23,-88.869,-85.504,-90.259,21722.21,600519
1333,2007-06-19,-89.906,-91.544,-88.839,-92.596,27946.84,600519
1334,2007-06-20,-92.205,-91.522,-88.854,-93.197,19170.26,600519
1335,2007-06-21,-92.897,-91.221,-90.507,-93.347,19401.41,600519
1336,2007-06-22,-91.191,-93.475,-90.042,-94.85,17853.37,600519
1337,2007-06-25,-94.023,-94.782,-90.71,-95.226,32756.57,600519
1338,2007-06-26,-94.933,-93.933,-93.347,-97.427,12271.69,600519
1339,2007-06-27,-93.19,-90.725,-90.628,-94.7,23766.47,600519
1340,2007-06-28,-90.417,-92.686,-89.966,-92.949,26212.17,600519
1341,2007-06-29,-94.474,-94.339,-91.507,-95.489,15499.39,600519
1342,2007-07-02,-94.85,-94.797,-94.099,-97.855,19600.22,600519
1343,2007-07-03,-94.7,-95.436,-94.474,-97.104,11009.03,600519
1344,2007-07-04,-95.436,-96.262,-94.549,-96.946,11556.94,600519
1345,2007-07-05,-97.104,-98.584,-95.601,-99.275,17043.63,600519
1346,2007-07-06,-98.907,-95.691,-95.564,-98.907,15596.04,600519
1347,2007-07-09,-95.451,-93.986,-93.573,-95.977,11643.44,600519
1348,2007-07-10,-94.099,-95.601,-94.099,-96.353,9793.7,600519
1349,2007-07-11,-96.353,-97.224,-96.353,-98.005,12129.96,600519
1350,2007-07-12,-97.104,-98.329,-96.751,-98.689,14739.14,600519
1351,2007-07-13,-98.058,-97.712,-96.969,-98.141,9166.86,600519
1352,2007-07-16,-97.344,-100.124,-97.344,-100.162,10747.33,600519
1353,2007-07-17,-100.184,-97.232,-97.179,-101.612,15065.88,600519
1354,2007-07-18,-98.208,-96.518,-95.819,-99.583,11356.86,600519
1355,2007-07-19,-97.262,-94.512,-94.264,-97.329,14746.77,600519
1356,2007-07-20,-95.15,-93.618,-93.197,-95.827,14294.46,600519
1357,2007-07-23,-92.972,-89.478,-88.569,-94.279,19092.84,600519
1358,2007-07-24,-89.365,-90.973,-89.065,-91.394,13103.79,600519
1359,2007-07-25,-91.694,-92.078,-90.567,-92.446,15241.67,600519
1360,2007-07-26,-91.409,-91.289,-89.816,-91.92,13053.04,600519
1361,2007-07-27,-93.159,-93.948,-91.702,-94.317,16312.15,600519
1362,2007-07-30,-93.948,-90.274,-89.365,-94.166,27876.99,600519
1363,2007-07-31,-90.658,-86.758,-86.06,-91.153,27165.92,600519
1364,2007-08-01,-86.811,-89.042,-86.06,-89.809,19966.05,600519
1365,2007-08-02,-88.689,-86.127,-84.933,-88.689,20521.29,600519
1366,2007-08-03,-86.15,-79.981,-79.23,-86.315,34106.98,600519
1367,2007-08-06,-79.951,-79.996,-78.554,-81.537,17469.92,600519
1368,2007-08-07,-80.011,-79.658,-79.313,-81.206,23874.26,600519
1369,2007-08-08,-79.658,-79.41,-74.054,-81.739,12945.06,600519
1370,2007-08-09,-76.593,-75.098,-73.768,-78.546,15475.05,600519
1371,2007-08-10,-75.421,-78.576,-74.414,-79.298,23841.76,600519
1372,2007-08-13,-78.561,-80.252,-78.561,-83.535,19140.59,600519
1373,2007-08-14,-81.552,-80.853,-80.049,-82.889,16144.46,600519
1374,2007-08-15,-80.868,-81.552,-78.171,-82.679,23519.53,600519
1375,2007-08-16,-82.671,-82.295,-80.049,-84.933,21306.3,600519
1376,2007-08-17,-81.416,-82.183,-77.66,-82.671,24164.37,600519
1377,2007-08-20,-80.725,-75.924,-74.94,-80.725,18751.35,600519
1378,2007-08-21,-75.902,-72.506,-71.033,-75.902,18810.98,600519
1379,2007-08-22,-74.039,-67.104,-65.924,-74.414,26195.15,600519
1380,2007-08-23,-67.111,-63.558,-62.619,-68.028,19263.67,600519
1381,2007-08-24,-63.603,-65.661,-62.025,-66.525,20630.17,600519
1382,2007-08-27,-65.774,-67.232,-63.535,-67.277,20822.82,600519
1383,2007-08-28,-68.02,-68.186,-66.525,-68.704,17205.5,600519
1384,2007-08-29,-68.945,-68.329,-65.428,-69.531,11997.01,600519
1385,2007-08-30,-68.103,-67.284,-66.683,-68.441,9194.87,600519
1386,2007-08-31,-67.277,-63.573,-63.445,-68.028,10007.4,600519
1387,2007-09-03,-62.844,-63.655,-60.966,-63.896,18749.14,600519
1388,2007-09-04,-63.821,-68.93,-63.821,-70.282,47220.08,600519
1389,2007-09-05,-68.839,-69.673,-67.314,-72.1,22879.69,600519
1390,2007-09-06,-69.531,-71.041,-69.531,-71.86,27525.58,600519
1391,2007-09-07,-71.041,-75.196,-71.041,-75.616,33011.69,600519
1392,2007-09-10,-78.359,-76.961,-75.308,-78.359,40802.08,600519
1393,2007-09-11,-77.044,-75.691,-73.678,-77.044,25866.08,600519
1394,2007-09-12,-76.292,-75.752,-74.039,-78.298,12191.84,600519
1395,2007-09-13,-75.541,-75.661,-75.165,-77.795,21165.7,600519
1396,2007-09-14,-75.541,-72.243,-71.033,-77.247,36625.8,600519
1397,2007-09-17,-72.536,-69.553,-68.794,-74.219,38819.24,600519
1398,2007-09-18,-69.38,-73.685,-69.38,-74.88,14836.66,600519
1399,2007-09-19,-74.715,-77.419,-74.414,-78.719,29013.21,600519
1400,2007-09-20,-77.254,-74.767,-74.151,-77.254,12903.05,600519
1401,2007-09-21,-74.745,-74.903,-74.422,-77.194,12787.93,600519
1402,2007-09-24,-75.541,-77.419,-74.189,-78.163,31704.62,600519
1403,2007-09-25,-77.449,-77.863,-76.067,-79.613,30249.82,600519
1404,2007-09-26,-79.29,-74.279,-72.912,-79.29,30959.59,600519
1405,2007-09-27,-74.286,-73.971,-72.912,-76.631,12714.7,600519
1406,2007-09-28,-74.054,-70.68,-69.08,-74.399,26937.13,600519
1407,2007-10-08,-69.884,-73.175,-67.419,-73.287,23392.8,600519
1408,2007-10-09,-73.663,-64.452,-62.769,-73.663,37710.99,600519
1409,2007-10-10,-62.987,-60.162,-57.209,-65.774,22651.11,600519
1410,2007-10-11,-59.884,-53.55,-50.748,-60.139,30558.29,600519
1411,2007-10-12,-52.175,-49.388,-48.186,-57.51,26009.08,600519
1412,2007-10-15,-51.424,-42.048,-37.975,-51.424,20908.12,600519
1413,2007-10-16,-41.739,-44.715,-41.739,-47.652,21093.53,600519
1414,2007-10-17,-45.489,-46.991,-45.489,-47.742,14707.72,600519
1415,2007-10-18,-49.486,-50.906,-46.991,-53.002,19954.08,600519
1416,2007-10-19,-51.123,-48.374,-43.986,-51.123,17728.68,600519
1417,2007-10-22,-49.996,-49.313,-46.991,-51.875,7797.37,600519
1418,2007-10-23,-45.864,-42.483,-38.727,-46.014,22290.93,600519
1419,2007-10-24,-42.446,-39.486,-34.219,-56.608,25469.44,600519
1420,2007-10-25,-41.732,-38.163,-34.97,-43.986,20353.28,600519
1421,2007-10-26,-40.425,-37.194,-36.473,-44.647,20010.33,600519
1422,2007-10-29,-38.719,-40.425,-35.346,-41.822,11073.61,600519
1423,2007-10-30,-39.463,-42.934,-37.99,-45.992,12564.86,600519
1424,2007-10-31,-42.626,-40.222,-39.178,-42.626,10814.22,600519
1425,2007-11-01,-39.102,-44.872,-39.102,-45.564,9620.49,600519
1426,2007-11-02,-46.24,-45.436,-44.895,-49.996,13835.8,600519
1427,2007-11-05,-45.489,-46.984,-43.986,-48.494,5279.3,600519
1428,2007-11-06,-48.434,-47.044,-44.271,-48.434,2459.19,600519
1429,2007-11-07,-46.616,-49.486,-44.737,-50.447,9085.71,600519
1430,2007-11-08,-49.455,-52.987,-48.501,-54.497,5723.11,600519
1431,2007-11-09,-54.489,-54.865,-50.522,-55.631,5126.65,600519
1432,2007-11-12,-54.797,-55.767,-54.054,-57.885,15224.22,600519
1433,2007-11-13,-54.504,-50.162,-46.277,-54.504,23911.44,600519
1434,2007-11-14,-50.162,-43.257,-42.972,-50.162,11164.03,600519
1435,2007-11-15,-43.182,-45.489,-43.182,-46.09,10557.82,600519
1436,2007-11-16,-45.864,-48.501,-45.864,-49.005,3715.66,600519
1437,2007-11-19,-48.494,-46.616,-43.986,-50.297,5397.34,600519
1438,2007-11-20,-46.616,-44.347,-43.986,-46.991,9472.92,600519
1439,2007-11-21,-43.986,-45.06,-43.009,-46.631,12411.0,600519
1440,2007-11-22,-46.991,-49.801,-45.489,-50.169,7726.89,600519
1441,2007-11-23,-49.996,-53.002,-47.742,-54.129,7692.24,600519
1442,2007-11-26,-50.372,-49.005,-48.509,-52.25,8656.49,600519
1443,2007-11-27,-49.32,-46.901,-45.489,-51.123,11036.38,600519
1444,2007-11-28,-48.344,-51.026,-46.841,-54.504,11406.0,600519
1445,2007-11-29,-52.235,-51.882,-49.253,-54.144,18463.21,600519
1446,2007-11-30,-50.147,-53.385,-50.147,-53.753,14272.92,600519
1447,2007-12-03,-54.106,-52.912,-52.25,-54.129,8515.64,600519
1448,2007-12-04,-52.626,-51.123,-49.621,-52.626,9009.89,600519
1449,2007-12-05,-51.048,-46.232,-44.737,-51.048,9929.85,600519
1450,2007-12-06,-44.76,-45.203,-44.76,-47.367,5273.99,600519
1451,2007-12-07,-44.82,-38.697,-37.975,-44.82,11615.19,600519
1452,2007-12-11,-34.219,-32.175,-28.809,-34.594,29702.27,600519
1453,2007-12-12,-32.416,-32.115,-28.809,-33.498,25281.87,600519
1454,2007-12-13,-33.468,-33.099,-30.838,-35.721,17437.49,600519
1455,2007-12-14,-34.219,-21.446,-20.034,-35.699,16003.46,600519
1456,2007-12-17,-22.123,-25.203,-14.685,-28.208,17451.32,600519
1457,2007-12-18,-28.133,-32.724,-28.126,-34.963,18507.65,600519
1458,2007-12-19,-30.613,-31.251,-29.035,-35.729,13933.65,600519
1459,2007-12-20,-29.11,-30.628,-28.779,-33.43,6903.41,600519
1460,2007-12-21,-30.462,-25.181,-24.151,-30.462,9515.87,600519
1461,2007-12-24,-21.537,-26.42,-21.484,-26.721,21203.79,600519
1462,2007-12-25,-26.42,-21.071,-19.658,-26.42,17156.78,600519
1463,2007-12-26,-21.461,-16.931,-15.812,-22.16,14593.84,600519
1464,2007-12-27,-16.939,-14.797,-14.459,-20.545,21906.98,600519
1465,2007-12-28,-17.239,-10.928,-10.853,-20.117,26627.99,600519
1466,2008-01-02,-13.182,-16.924,-11.724,-17.69,19085.75,600519
1467,2008-01-03,-16.713,-22.836,-13.182,-24.617,29799.46,600519
1468,2008-01-04,-24.452,-22.017,-21.386,-27.457,33303.68,600519
1469,2008-01-07,-21.83,-24.204,-19.193,-25.984,30409.17,600519
1470,2008-01-08,-25.203,-22.175,-20.252,-27.006,32218.28,600519
1471,2008-01-09,-24.542,-22.168,-20.725,-24.542,12009.6,600519
1472,2008-01-10,-21.446,-20.635,-18.772,-23.4,20826.64,600519
1473,2008-01-11,-19.944,-21.431,-18.554,-24.452,19811.08,600519
1474,2008-01-14,-14.685,-15.346,-11.98,-19.568,42925.07,600519
1475,2008-01-15,-15.135,-12.16,-10.515,-15.135,21303.22,600519
1476,2008-01-16,-13.332,-16.307,-13.182,-16.939,22419.08,600519
1477,2008-01-17,-15.819,-19.944,-15.812,-21.446,31613.52,600519
1478,2008-01-18,-19.899,-22.22,-18.817,-23.7,20416.94,600519
1479,2008-01-21,-21.86,-25.196,-20.485,-28.208,24986.81,600519
1480,2008-01-22,-28.223,-25.556,-18.479,-32.716,44908.66,600519
1481,2008-01-23,-22.874,-18.351,-18.216,-23.971,23146.33,600519
1482,2008-01-24,-16.939,-16.939,-15.211,-20.695,18485.56,600519
1483,2008-01-25,-17.014,-19.275,-14.309,-21.446,17993.11,600519
1484,2008-01-28,-21.822,-22.356,-18.441,-26.781,14170.41,600519
1485,2008-01-29,-22.31,-21.852,-19.944,-23.7,10107.03,600519
1486,2008-01-30,-20.695,-22.378,-20.695,-28.809,29331.97,600519
1487,2008-01-31,-25.211,-28.937,-23.7,-28.96,13904.99,600519
1488,2008-02-01,-29.718,-31.582,-29.718,-34.294,21466.95,600519
1489,2008-02-04,-30.004,-24.467,-22.461,-30.462,29546.33,600519
1490,2008-02-05,-24.452,-26.42,-24.452,-27.457,8478.3,600519
1491,2008-02-13,-27.457,-31.214,-27.457,-31.965,4971.72,600519
1492,2008-02-14,-29.711,-31.131,-29.035,-31.89,7556.16,600519
1493,2008-02-15,-31.236,-32.656,-31.214,-34.97,12811.1,600519
1494,2008-02-18,-32.115,-28.238,-28.133,-32.115,12576.82,600519
1495,2008-02-19,-28.246,-28.216,-27.457,-31.214,7287.33,600519
1496,2008-02-20,-28.208,-28.884,-26.029,-29.598,9701.39,600519
1497,2008-02-21,-27.081,-29.38,-26.788,-29.861,12204.08,600519
1498,2008-02-22,-29.703,-33.017,-28.607,-35.721,19421.93,600519
1499,2008-02-25,-33.543,-35.827,-33.468,-36.473,11217.79,600519
1500,2008-02-26,-34.97,-42.634,-33.205,-44.061,35143.23,600519
1501,2008-02-27,-43.235,-39.343,-37.224,-46.09,12116.16,600519
1502,2008-02-28,-39.335,-40.981,-37.975,-42.468,7226.37,600519
1503,2008-02-29,-40.605,-37.224,-36.488,-42.408,7114.4,600519
1504,2008-03-03,-30.387,-22.573,-22.573,-30.387,17783.17,600519
1505,2008-03-04,-14.069,-17.742,-11.755,-20.658,37898.26,600519
1506,2008-03-05,-17.758,-17.938,-13.858,-20.319,14038.69,600519
1507,2008-03-06,-17.93,-20.68,-15.436,-20.845,8197.36,600519
1508,2008-03-07,-21.259,-23.573,-21.063,-26.631,14896.27,600519
1509,2008-03-10,-25.954,-26.262,-22.183,-28.058,10672.85,600519
1510,2008-03-11,-27.833,-22.363,-21.071,-28.922,11377.28,600519
1511,2008-03-12,-19.951,-24.264,-19.358,-27.187,6119.6,600519
1512,2008-03-13,-34.887,-23.926,-22.198,-40.199,16690.09,600519
1513,2008-03-14,-26.105,-29.681,-26.105,-30.47,11858.08,600519
1514,2008-03-17,-33.445,-32.934,-30.477,-34.594,17189.18,600519
1515,2008-03-18,-35.842,-41.326,-33.468,-43.986,30224.86,600519
1516,2008-03-19,-41.724,-40.169,-37.224,-42.401,18579.29,600519
1517,2008-03-20,-41.056,-38.772,-36.473,-48.869,14755.99,600519
1518,2008-03-21,-37.75,-38.216,-35.721,-40.079,3999.04,600519
1519,2008-03-24,-37.975,-39.245,-36.202,-41.281,9356.77,600519
1520,2008-03-25,-42.483,-43.265,-39.493,-43.986,11287.82,600519
1521,2008-03-26,-42.859,-44.369,-40.981,-46.24,4475.11,600519
1522,2008-03-27,-47.742,-47.697,-42.498,-47.818,18924.65,600519
1523,2008-03-28,-47.367,-43.55,-42.784,-48.494,6716.2,600519
1524,2008-03-31,-44.136,-42.701,-41.356,-46.24,15021.08,600519
1525,2008-04-01,-41.356,-45.0,-41.356,-46.991,13679.0,600519
1526,2008-04-02,-45.489,-46.555,-41.732,-54.497,16431.03,600519
1527,2008-04-03,-49.245,-49.989,-46.991,-52.25,13419.76,600519
1528,2008-04-07,-50.748,-44.903,-44.362,-52.25,21968.69,600519
1529,2008-04-08,-45.113,-39.831,-38.727,-46.991,13058.19,600519
1530,2008-04-09,-41.957,-45.902,-40.981,-46.353,12507.13,600519
1531,2008-04-10,-46.991,-49.703,-46.24,-51.574,20409.77,600519
1532,2008-04-11,-49.621,-51.762,-49.245,-52.25,23957.73,600519
1533,2008-04-14,-52.265,-57.442,-52.265,-57.75,21684.37,600519
1534,2008-04-15,-58.261,-57.224,-57.134,-62.393,20148.4,600519
1535,2008-04-16,-57.51,-56.668,-53.753,-60.47,15638.77,600519
1536,2008-04-17,-55.631,-56.668,-53.002,-58.937,10401.05,600519
1537,2008-04-18,-58.524,-55.962,-54.129,-60.515,13767.97,600519
1538,2008-04-21,-48.494,-54.85,-46.24,-58.997,14522.56,600519
1539,2008-04-22,-59.012,-59.613,-54.504,-67.277,22129.42,600519
1540,2008-04-23,-62.468,-55.241,-53.753,-65.774,12669.88,600519
1541,2008-04-24,-46.24,-44.008,-42.393,-50.748,39321.87,600519
1542,2008-04-25,-45.489,-50.132,-45.489,-50.147,23845.07,600519
1543,2008-04-28,-51.507,-51.048,-50.395,-55.879,12772.32,600519
1544,2008-04-29,-54.497,-51.071,-50.169,-54.497,6149.26,600519
1545,2008-04-30,-51.003,-46.142,-44.812,-51.003,11883.27,600519
1546,2008-05-05,-45.939,-45.744,-44.301,-47.081,8089.73,600519
1547,2008-05-06,-46.24,-48.659,-46.24,-49.936,8487.61,600519
1548,2008-05-07,-49.996,-51.845,-47.292,-51.89,7353.75,600519
1549,2008-05-08,-52.258,-49.223,-48.644,-55.256,8860.66,600519
1550,2008-05-09,-48.501,-50.192,-48.501,-51.867,5774.01,600519
1551,2008-05-12,-52.634,-47.742,-46.578,-53.903,9206.33,600519
1552,2008-05-13,-51.138,-49.275,-46.315,-52.1,5145.06,600519
1553,2008-05-14,-50.522,-47.923,-47.517,-50.658,6008.44,600519
1554,2008-05-15,-46.991,-45.804,-42.859,-49.245,14690.44,600519
1555,2008-05-16,-46.24,-46.285,-43.986,-46.954,4673.32,600519
1556,2008-05-19,-46.285,-48.486,-46.285,-49.2,3828.32,600519
1557,2008-05-20,-49.921,-53.685,-47.592,-53.753,9927.35,600519
1558,2008-05-21,-54.805,-53.272,-50.748,-56.007,19542.96,600519
1559,2008-05-22,-53.498,-53.873,-52.25,-57.179,7536.39,600519
1560,2008-05-23,-55.999,-54.504,-53.753,-56.007,12891.14,600519
1561,2008-05-26,-56.007,-53.873,-53.753,-56.007,7354.52,600519
1562,2008-05-27,-55.271,-56.15,-53.002,-56.307,15455.89,600519
1563,2008-05-29,-56.097,-56.127,-54.504,-58.073,9431.31,600519
1564,2008-05-30,-56.232,-57.404,-55.631,-58.253,5203.08,600519
1565,2008-06-02,-56.909,-55.12,-54.504,-60.515,8423.12,600519
1566,2008-06-03,-56.007,-55.413,-54.504,-56.375,6577.03,600519
1567,2008-06-04,-57.48,-57.374,-56.007,-57.742,6770.3,600519
1568,2008-06-05,-57.51,-59.771,-55.346,-59.989,3922.05,600519
1569,2008-06-06,-59.771,-60.65,-59.756,-62.761,7814.69,600519
1570,2008-06-10,-64.226,-65.15,-62.776,-66.443,12715.58,600519
1571,2008-06-11,-65.902,-65.406,-65.023,-68.028,9126.31,600519
1572,2008-06-12,-65.413,-70.124,-65.413,-72.987,13789.9,600519
1573,2008-06-13,-72.453,-71.416,-69.981,-72.453,6186.34,600519
1574,2008-06-16,-72.133,-74.537,-71.908,-74.582,10219.54,600519
1575,2008-06-17,-75.281,-76.438,-75.281,-77.836,17474.15,600519
1576,2008-06-18,-77.678,-74.695,-74.162,-78.234,17592.4,600519
1577,2008-06-19,-74.312,-77.565,-74.312,-77.918,6970.38,600519
1578,2008-06-20,-77.918,-74.981,-73.876,-78.527,14177.52,600519
1579,2008-06-23,-76.416,-81.75,-76.416,-82.419,15406.15,600519
1580,2008-06-24,-85.349,-80.45,-79.797,-86.934,22052.73,600519
1581,2008-06-25,-81.525,-74.53,-74.162,-82.419,12782.54,600519
1582,2008-06-26,-73.035,-73.749,-71.908,-76.04,7753.52,600519
1583,2008-06-27,-76.123,-77.723,-75.176,-78.662,16260.46,600519
1584,2008-06-30,-79.421,-78.985,-76.416,-80.09,8497.92,600519
1585,2008-07-01,-78.985,-80.398,-78.985,-80.924,7677.65,600519
1586,2008-07-02,-80.548,-80.841,-79.428,-81.667,6045.8,600519
1587,2008-07-03,-81.878,-77.144,-75.664,-82.111,7895.1,600519
1588,2008-07-04,-77.144,-76.957,-76.228,-78.647,3982.05,600519
1589,2008-07-07,-76.957,-73.403,-73.035,-77.918,12514.57,600519
1590,2008-07-08,-73.508,-75.071,-72.133,-75.477,13648.36,600519
1591,2008-07-09,-74.53,-73.561,-71.908,-74.53,10183.03,600519
1592,2008-07-10,-74.162,-73.373,-72.411,-74.688,7170.03,600519
1593,2008-07-11,-74.154,-74.53,-72.824,-74.913,3016.77,600519
1594,2008-07-14,-74.177,-72.584,-72.283,-75.063,5258.11,600519
1595,2008-07-15,-72.576,-73.914,-71.773,-74.304,5735.25,600519
1596,2008-07-16,-74.312,-72.178,-71.727,-75.664,9010.48,600519
1597,2008-07-17,-72.133,-66.506,-64.545,-72.133,18015.51,600519
1598,2008-07-18,-68.151,-64.425,-64.026,-68.527,9219.66,600519
1599,2008-07-21,-65.311,-61.758,-61.389,-65.897,8192.27,600519
1600,2008-07-22,-61.758,-63.666,-59.143,-64.395,4276.27,600519
1601,2008-07-23,-64.312,-65.356,-63.253,-66.634,4524.93,600519
1602,2008-07-24,-64.921,-61.885,-61.765,-64.921,4446.81,600519
1603,2008-07-25,-62.832,-61.765,-60.638,-63.929,5279.51,600519
1604,2008-07-28,-61.119,-61.389,-60.262,-61.765,2562.85,600519
1605,2008-07-29,-61.397,-61.555,-60.653,-64.011,3594.19,600519
1606,2008-07-30,-61.382,-62.171,-61.164,-63.643,3499.29,600519
1607,2008-07-31,-62.749,-62.975,-62.171,-64.004,4751.42,600519
1608,2008-08-01,-63.786,-63.613,-62.141,-65.386,3235.71,600519
1609,2008-08-04,-64.988,-65.033,-62.93,-65.296,2850.52,600519
1610,2008-08-05,-65.379,-65.604,-64.32,-65.897,2363.38,600519
1611,2008-08-06,-64.86,-64.8,-64.169,-66.235,3302.57,600519
1612,2008-08-07,-65.484,-67.753,-64.402,-68.527,4279.44,600519
1613,2008-08-08,-68.001,-68.512,-67.19,-69.804,6116.98,600519
1614,2008-08-11,-71.156,-73.358,-68.151,-73.41,7999.41,600519
1615,2008-08-12,-74.237,-72.178,-71.156,-75.582,4530.5,600519
1616,2008-08-13,-72.667,-71.938,-71.472,-73.185,6373.25,600519
1617,2008-08-14,-71.915,-71.149,-68.452,-72.907,12970.55,600519
1618,2008-08-15,-71.156,-69.068,-68.151,-71.833,5540.96,600519
1619,2008-08-18,-69.068,-73.087,-68.226,-73.26,3339.25,600519
1620,2008-08-19,-76.348,-74.898,-72.802,-76.348,6270.08,600519
1621,2008-08-20,-75.604,-69.459,-68.151,-75.604,7250.41,600519
1622,2008-08-21,-70.766,-72.005,-68.151,-74.154,5143.22,600519
1623,2008-08-22,-71.93,-73.959,-71.247,-74.793,2911.23,600519
1624,2008-08-25,-74.034,-74.755,-73.486,-76.025,4776.13,600519
1625,2008-08-26,-74.748,-77.911,-74.748,-78.82,4704.71,600519
1626,2008-08-27,-79.323,-81.562,-76.048,-81.697,4538.88,600519
1627,2008-08-28,-77.933,-80.548,-76.416,-80.924,9633.5,600519
1628,2008-08-29,-80.187,-77.926,-77.167,-80.924,9172.11,600519
